variable,AOR,CI_lower,CI_upper,p_value,model,cohort
Congestive_Heart_Failure,1.07920073419751,0.9958470623601102,1.1695312148958115,0.06309434419189165,disability_vision,aou_v7
Peripheral_Vascular_Disease,0.9501260697191094,0.8768499358936414,1.0295257049199134,0.21152149303207177,disability_vision,aou_v7
Cerebrovascular_Disease,1.1392282196897,1.0525639085705885,1.2330281572164752,0.0012420743725143522,disability_vision,aou_v7
Dementia,1.0613184204898698,0.9075708720644134,1.241111657879615,0.4560623925178304,disability_vision,aou_v7
Chronic_Pulmonary_Disease,0.937747617812124,0.8823036507206166,0.996675684152607,0.038725738423604134,disability_vision,aou_v7
Rheumatic_Disease,0.9384688316811335,0.8565876639702553,1.0281770157123515,0.1727489139551779,disability_vision,aou_v7
Peptic_Ulcer_Disease,0.9872314803396217,0.8925355783182038,1.0919743923374339,0.8027568017955891,disability_vision,aou_v7
Liver_Disease_Mild,0.8122732455124158,0.7577040132600024,0.8707725098835793,4.631644660194825e-9,disability_vision,aou_v7
Liver_Disease_Moderate_Severe,0.897226012084133,0.7640005365549594,1.0536831824626434,0.186044483591141,disability_vision,aou_v7
Diabetes_without_Chronic_Complications,0.9551301150530273,0.880448114385893,1.0361468458791738,0.26908627883802355,disability_vision,aou_v7
Diabetes_with_Chronic_Complications,0.998553946621776,0.9216026739433327,1.081930437601177,0.9717861529790525,disability_vision,aou_v7
Hemiplegia_Paraplegia,1.0618637613742168,0.9315351128099546,1.2104263513143985,0.36894210880726597,disability_vision,aou_v7
Renal_Disease_Mild_Moderate,0.9719583310182944,0.8913125126019822,1.0599009706236762,0.5198366187483374,disability_vision,aou_v7
Renal_Disease_Severe,1.1269034059396448,1.0101861169394002,1.2571062549996934,0.0322199076744861,disability_vision,aou_v7
HIV,0.9292249072850769,0.6929570402160805,1.2460497234427588,0.62385607832691,disability_vision,aou_v7
Metastatic_Solid_Tumor,1.0658558208442541,0.9301646680666393,1.2213414138690863,0.35862126607131833,disability_vision,aou_v7
Malignancy,1.061517697396968,0.9804823560524067,1.1492504836331114,0.14061531187836193,disability_vision,aou_v7
AIDS,0.8551657084545041,0.8016890734446926,0.9122095000923645,2.0446053481807346e-6,disability_vision,aou_v7
